"Date","TemperatureCMax","TemperatureCMin","TemperatureCAvg","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","WindkmhGust","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","station_ID"
"02/07/2022","9.4","2.9","6.7","3.3","80.1","W","22.1","64.8","1004.3","18.1","6.8","6.0","21.2","06260"
"02/06/2022","9.2","3.6","7.2","4.5","82.6","SW","25.5","64.8","1013.5","17.0","7.6","6.5","16.5","06260"
"02/05/2022","9.1","3.8","6.1","2.9","80.6","WSW","19.1","57.6","1010.8","6.1","6.5","5.9","27.0","06260"
"02/04/2022","8.2","7.0","7.5","5.9","89.3","SW","17.1","36.0","1012.2","0.6","8.0","7.8","15.6","06260"
"02/03/2022","10.7","7.3","8.7","6.5","86.7","WSW","12.3","36.0","1019.7","0.5","6.5","6.0","11.2","06260"
"02/02/2022","9.9","4.9","8.2","5.6","83.3","W","20.3","54.0","1014.2","3.6","7.6","7.5","11.4","06260"
"02/01/2022","6.6","3.4","5.3","2.0","79.5","WNW","22.4","75.6","1015.5","4.0","7.8","7.5","13.2","06260"
"01/31/2022","8.4","4.3","5.9","1.4","73.3","W","15.6","75.6","1021.5","6.3","6.0","5.8","12.9","06260"
"01/30/2022","11.7","5.7","8.9","4.8","76.5","W","21.0","57.6","1024.0","0.2","5.8","5.9","17.8","06260"
"01/29/2022","9.0","4.7","7.0","4.6","84.9","SW","14.7","36.0","1030.6","0.3","7.1","7.0","14.0","06260"
"02/01/2022","6.6","3.4","5.3","2.0","79.5","WNW","22.4","75.6","1015.5","4.0","7.8","7.5","13.2","06260"
"01/31/2022","8.4","4.3","5.9","1.4","73.3","W","15.6","75.6","1021.5","6.3","6.0","5.8","12.9","06260"
"01/30/2022","11.7","5.7","8.9","4.8","76.5","W","21.0","57.6","1024.0","0.2","5.8","5.9","17.8","06260"
"01/29/2022","9.0","4.7","7.0","4.6","84.9","SW","14.7","36.0","1030.6","0.3","7.1","7.0","14.0","06260"
"01/28/2022","9.6","4.8","7.1","4.4","83.4","W","15.5","50.4","1026.1","3.6","6.1","6.2","16.9","06260"
"01/27/2022","6.0","2.9","4.7","2.3","83.9","SW","15.8","46.8","1028.5","0.0","8.0","7.9","8.4","06260"
"01/26/2022","3.5","2.3","2.9","-0.1","80.5","SSE","6.3","21.6","1033.4","0.0","8.0","8.0","5.0","06260"
"01/25/2022","4.9","3.0","4.1","0.8","79.5","ENE","5.3","14.4","1034.5","0.0","8.0","8.0","12.3","06260"
"01/24/2022","7.3","4.6","5.9","3.7","85.9","SSE","6.0","18.0","1035.4","0.0","8.0","8.0","11.8","06260"
"01/23/2022","7.6","5.0","6.4","4.7","89.0","W","8.0","25.2","1034.7","0.0","8.0","7.6","17.3","06260"
"01/22/2022","7.0","1.0","5.2","3.6","88.1","WNW","9.5","25.2","1033.6","0.1","7.5","7.2","17.2","06260"
"01/21/2022","6.1","-0.9","2.5","-0.2","83.9","NW","11.4","54.0","1031.3","1.5","5.0","4.9","18.5","06260"
"01/20/2022","7.1","0.3","4.8","3.1","88.1","W","12.9","61.2","1023.2","1.2","6.5","6.3","10.7","06260"
"01/19/2022","6.4","-1.8","2.9","2.7","98.6","SSW","6.5","18.0","1035.0","0.0","7.9","---","1.9","06260"
"01/18/2022","9.1","0.5","5.4","4.0","91.9","WNW","8.1","32.4","1036.0","0.0","6.2","6.7","7.1","06260"
"01/17/2022","7.2","3.2","6.1","4.1","87.2","WSW","12.2","32.4","1027.0","0.0","7.1","6.8","13.0","06260"
"01/16/2022","3.5","0.8","2.1","2.0","99.1","SSE","11.4","25.2","1025.2","0.0","---","---","1.4","06260"
"01/15/2022","6.0","2.6","4.6","4.2","97.3","SE","6.0","21.6","1034.0","0.0","---","---","4.2","06260"
"01/14/2022","5.3","3.2","4.3","4.2","99.8","SW","10.2","25.2","1038.6","0.0","---","---","0.8","06260"
"01/13/2022","5.0","3.3","4.1","3.8","98.3","SW","7.7","25.2","1040.3","0.0","---","---","2.1","06260"
"01/12/2022","5.2","0.3","3.0","1.4","89.3","S","8.4","25.2","1034.0","0.8","7.8","7.8","9.8","06260"
"01/11/2022","6.9","-0.5","1.9","1.1","94.1","SSE","10.1","25.2","1026.2","0.0","5.7","7.6","5.5","06260"
"01/10/2022","7.7","-2.5","3.0","0.9","88.2","WSW","9.3","36.0","1005.6","0.0","4.0","5.1","13.0","06260"
"01/09/2022","6.9","0.3","4.5","3.3","90.7","SSW","18.2","46.8","996.9","17.3","8.0","7.2","12.9","06260"
"01/08/2022","6.7","-2.6","2.8","0.8","87.3","SW","13.8","46.8","1009.2","1.2","5.0","5.3","27.9","06260"
"01/07/2022","6.5","-0.8","3.8","1.4","83.8","SSW","15.5","43.2","1015.5","2.1","6.2","6.9","19.8","06260"
"01/06/2022","7.6","0.2","4.8","2.3","84.5","W","13.7","50.4","1010.2","5.2","4.4","4.6","14.7","06260"
"01/05/2022","8.6","3.0","5.5","2.4","81.5","W","11.7","39.6","998.5","0.4","6.4","5.6","26.7","06260"
"01/04/2022","11.0","8.0","9.3","7.2","87.1","SW","17.9","46.8","1004.3","0.0","7.4","6.7","16.5","06260"
"01/03/2022","13.0","9.4","11.2","8.4","83.5","SW","22.5","61.2","1010.1","10.6","7.4","6.2","18.6","06260"
"01/02/2022","13.2","11.3","12.4","10.2","86.4","S","16.4","43.2","1018.6","2.7","8.0","8.0","27.4","06260"
"01/01/2022","13.7","11.0","12.3","10.3","88.4","SW","17.9","50.4","1019.4","0.0","7.6","7.3","18.9","06260"
"01/01/2022","13.7","11.0","12.3","10.3","88.4","SW","17.9","50.4","1019.4","0.0","7.6","7.3","18.9","06260"
"12/31/2021","14.1","12.2","13.4","11.4","87.8","SW","23.6","54.0","1015.0","0.0","8.0","7.7","26.0","06260"
"12/30/2021","12.2","8.4","10.1","9.5","95.4","SW","14.7","39.6","1006.9","5.4","8.0","7.9","9.3","06260"
"12/29/2021","10.7","8.0","9.1","8.3","95.2","WSW","15.3","50.4","994.6","6.8","8.0","7.3","7.7","06260"
"12/28/2021","8.9","3.4","6.8","6.6","97.7","SE","12.2","28.8","995.8","1.4","---","7.6","6.9","06260"
"12/27/2021","3.4","-4.8","0.5","-1.9","83.1","ESE","12.3","21.6","1003.8","0.2","7.5","7.5","23.8","06260"
"12/26/2021","0.6","-4.9","-2.4","-8.2","65.8","ENE","17.0","43.2","1009.3","0.0","2.3","5.6","44.4","06260"
"12/25/2021","9.5","0.3","6.1","5.2","95.2","NE","13.7","36.0","1004.9","4.4","8.0","7.0","9.0","06260"
"12/24/2021","9.9","-1.0","4.5","3.6","91.9","SW","16.4","39.6","1006.2","2.2","8.0","8.0","6.4","06260"
"12/23/2021","0.0","-4.1","-1.4","-3.1","88.1","SSE","10.5","28.8","1019.7","0.0","8.0","8.0","12.0","06260"
"12/22/2021","4.7","-6.1","-2.5","-3.7","91.6","ESE","5.4","10.8","1026.4","0.1","2.2","5.9","10.7","06260"
"12/21/2021","7.3","-5.2","1.2","-1.1","88.2","NE","4.1","10.8","1028.2","0.0","3.0","7.2","16.0","06260"
"12/20/2021","7.2","5.7","6.7","5.2","90.5","NNW","7.8","21.6","1029.9","0.2","8.0","7.2","12.5","06260"
"12/19/2021","7.1","4.7","6.0","6.0","99.4","NW","6.3","21.6","1037.9","0.5","---","7.9","3.4","06260"
"12/18/2021","8.6","6.1","7.7","7.1","96.0","NE","6.3","18.0","1040.7","0.2","8.0","7.6","10.2","06260"
"12/17/2021","11.8","2.7","6.6","6.2","97.1","W","3.5","14.4","1038.7","0.0","5.2","6.6","4.0","06260"
"12/16/2021","11.0","3.9","9.1","8.1","94.8","SW","10.2","28.8","1032.0","0.0","7.4","7.2","5.8","06260"
"12/15/2021","10.0","8.0","9.3","8.7","95.5","SW","13.4","28.8","1027.4","0.7","8.0","7.9","4.4","06260"
"12/14/2021","10.3","7.8","9.3","7.3","88.0","SSW","12.5","28.8","1026.0","0.0","8.0","7.9","16.1","06260"
"12/13/2021","11.0","6.8","9.8","9.4","96.8","SW","14.4","36.0","1022.3","1.9","8.0","7.9","6.6","06260"
"12/12/2021","8.6","2.7","5.4","4.2","91.5","SSW","12.0","36.0","1017.3","2.0","7.2","7.3","10.6","06260"
"12/11/2021","4.8","-1.2","2.5","1.0","90.7","ESE","9.3","36.0","999.4","1.1","8.0","7.8","16.7","06260"
"12/10/2021","5.4","1.7","3.8","2.5","90.8","SSE","14.9","36.0","999.2","0.2","7.5","7.3","14.3","06260"
"12/09/2021","7.0","1.3","4.2","1.6","84.3","S","16.2","43.2","998.2","0.0","1.6","4.5","30.9","06260"
"12/08/2021","6.5","1.9","4.6","2.7","86.8","SSE","19.5","54.0","998.9","3.8","7.0","6.9","21.8","06260"
"12/07/2021","5.1","0.5","2.9","1.7","92.4","S","13.4","36.0","1008.4","8.8","7.2","7.4","8.5","06260"
"12/06/2021","5.4","3.1","4.3","3.2","92.6","ESE","8.3","18.0","1007.1","0.0","8.0","7.6","11.3","06260"
"12/05/2021","5.7","2.5","4.8","3.7","92.9","SSW","11.6","36.0","995.7","4.0","7.9","6.9","13.9","06260"
"12/04/2021","4.7","3.0","4.1","3.0","92.2","SSW","18.6","54.0","1002.2","0.3","---","8.0","9.6","06260"
"12/03/2021","5.2","-1.8","2.0","0.6","90.9","WSW","9.8","36.0","1006.7","1.9","5.9","6.7","29.7","06260"
"12/02/2021","9.5","2.0","6.6","3.7","83.3","W","16.2","57.6","994.4","7.9","6.8","5.7","21.8","06260"
"12/01/2021","10.6","8.5","9.5","8.9","96.4","SW","18.2","68.4","1002.2","15.4","8.0","7.2","6.2","06260"
"12/01/2021","10.6","8.5","9.5","8.9","96.4","SW","18.2","68.4","1002.2","15.4","8.0","7.2","6.2","06260"
"11/30/2021","8.8","1.8","5.1","3.4","87.4","WSW","13.5","43.2","1008.6","7.2","6.3","6.4","28.6","06260"
"11/29/2021","4.2","-1.3","2.0","0.9","92.3","WNW","8.0","28.8","1001.2","0.6","5.4","5.2","28.8","06260"
"11/28/2021","3.8","1.4","2.9","2.1","94.2","SSW","9.5","32.4","991.8","12.6","7.9","7.4","6.3","06260"
"11/27/2021","5.6","2.9","4.2","2.8","91.1","SSW","14.4","57.6","987.4","13.5","7.9","7.2","13.9","06260"
"11/26/2021","9.2","2.2","5.3","3.8","90.7","WSW","6.9","32.4","1008.5","2.8","7.0","6.4","22.8","06260"
"11/25/2021","7.5","4.5","6.1","5.0","93.1","S","8.1","21.6","1017.6","0.3","7.6","7.6","6.0","06260"
"11/24/2021","11.1","2.0","6.6","5.9","95.8","NNW","5.0","21.6","1029.0","1.4","7.6","7.0","12.6","06260"
"11/23/2021","9.2","-0.5","3.7","1.9","88.2","NNW","5.7","18.0","1029.4","0.0","3.1","4.5","26.0","06260"
"11/22/2021","11.0","1.3","6.9","4.1","83.8","NNW","10.7","36.0","1017.1","0.0","1.5","3.7","31.1","06260"
"11/21/2021","11.0","8.8","9.7","8.5","92.7","SW","11.7","28.8","1018.4","5.0","8.0","7.4","7.2","06260"
"11/20/2021","14.2","9.6","11.7","9.4","86.2","WSW","11.1","36.0","1028.5","0.0","7.0","7.2","22.3","06260"
"11/19/2021","11.8","8.1","10.9","9.0","87.7","SW","14.6","36.0","1027.3","0.0","7.5","7.2","11.9","06260"
"11/18/2021","12.1","6.2","8.5","6.5","87.3","WSW","10.8","32.4","1023.3","0.9","5.9","6.6","13.5","06260"
"11/17/2021","6.7","4.8","5.3","4.1","91.4","SSW","8.9","25.2","1021.3","0.0","8.0","7.8","4.3","06260"
"11/16/2021","7.5","4.9","5.9","4.1","88.7","NE","8.9","21.6","1026.2","0.0","8.0","8.0","7.2","06260"
"11/15/2021","10.5","7.5","9.3","7.2","87.2","ENE","9.9","25.2","1025.6","0.0","8.0","7.8","9.7","06260"
"11/14/2021","13.3","9.4","10.8","10.3","97.4","N","4.8","14.4","1014.6","1.7","7.8","7.0","9.1","06260"
"11/13/2021","10.4","4.2","7.9","6.6","90.9","S","14.7","36.0","1011.6","10.1","7.8","7.3","7.1","06260"
"11/12/2021","10.9","5.1","9.5","7.6","88.6","S","8.1","21.6","1022.8","0.1","7.3","8.0","6.1","06260"
"11/11/2021","10.4","6.8","9.1","6.4","83.0","S","6.8","18.0","1024.0","0.0","8.0","8.0","10.7","06260"
"11/10/2021","11.3","4.5","8.9","6.7","85.1","S","10.1","25.2","1025.1","0.0","8.0","7.8","12.6","06260"
"11/09/2021","12.4","3.0","7.7","5.6","87.2","SSW","8.1","25.2","1023.6","0.0","7.0","6.9","13.5","06260"
"11/08/2021","12.3","2.8","8.7","5.7","82.4","W","11.3","54.0","1017.6","1.4","5.4","5.2","15.3","06260"
"11/07/2021","11.9","8.0","10.4","8.3","86.4","SW","18.2","46.8","1020.3","2.2","7.7","6.9","13.6","06260"
"11/06/2021","12.6","1.5","8.8","6.4","83.6","WSW","10.7","28.8","1025.0","0.0","6.7","6.4","30.6","06260"
"11/05/2021","11.6","0.9","5.4","4.9","96.5","W","5.9","10.8","1011.2","1.8","4.0","4.0","9.1","06260"
"11/04/2021","9.3","2.4","5.3","5.1","98.4","ESE","2.9","14.4","1002.7","0.1","---","---","0.9","06260"
"11/03/2021","9.8","1.8","6.3","5.3","93.9","S","8.3","25.2","999.6","0.5","6.9","7.5","17.3","06260"
"11/02/2021","13.0","4.9","8.6","6.3","86.9","S","15.8","50.4","998.0","0.8","3.7","4.2","27.5","06260"
"11/01/2021","15.3","8.6","11.4","9.6","88.0","S","17.7","57.6","997.4","15.5","4.9","5.2","22.4","06260"
"10/31/2021","14.1","8.5","11.7","10.8","94.7","S","13.4","36.0","1002.0","15.6","8.0","7.4","17.0","06260"
"11/01/2021","15.3","8.6","11.4","9.6","88.0","S","17.7","57.6","997.4","15.5","4.9","5.2","22.4","06260"
"10/31/2021","14.1","8.5","11.7","10.8","94.7","S","13.4","36.0","1002.0","15.6","8.0","7.4","17.0","06260"
"10/30/2021","17.8","9.6","13.4","10.1","81.0","SSE","16.2","43.2","1004.3","0.4","5.8","6.3","29.5","06260"
"10/29/2021","16.4","7.7","11.5","8.3","80.7","SSE","14.1","36.0","1011.4","0.0","0.6","5.0","27.2","06260"
"10/28/2021","16.7","7.7","12.3","10.1","88.1","SSW","13.8","46.8","1020.1","0.0","5.6","6.7","17.6","06260"
"10/27/2021","14.7","9.9","13.2","11.3","87.6","SSW","15.6","39.6","1019.8","0.4","7.9","7.6","17.8","06260"
"10/26/2021","13.0","8.9","11.4","10.3","92.8","SSW","11.9","28.8","1016.9","1.2","7.9","7.9","8.3","06260"
"10/25/2021","13.3","4.2","8.5","5.9","83.3","SSE","11.4","25.2","1019.9","0.3","2.2","6.4","20.7","06260"
"10/24/2021","12.1","1.6","7.8","6.8","92.8","SSE","8.7","18.0","1026.7","0.1","5.9","7.0","10.8","06260"
"10/23/2021","12.8","1.0","7.1","5.2","89.9","W","10.2","54.0","1019.6","3.4","4.7","5.3","14.5","06260"
"10/22/2021","12.2","6.4","9.1","5.3","77.9","WSW","14.6","61.2","1008.3","7.5","5.5","5.0","25.0","06260"
"10/21/2021","18.0","10.1","14.7","12.3","86.5","SSW","20.1","72.0","995.7","22.2","7.7","6.5","21.8","06260"
"10/20/2021","19.4","14.6","16.6","14.6","87.8","SSW","17.0","43.2","1011.8","0.8","7.1","7.0","17.6","06260"
"10/19/2021","14.6","7.0","12.7","10.5","85.1","SSE","11.4","28.8","1019.0","0.4","8.0","7.9","15.1","06260"
"10/18/2021","14.3","6.8","10.9","6.9","77.2","S","9.5","25.2","1020.6","0.0","7.5","7.5","24.5","06260"
"10/17/2021","13.8","7.9","10.7","6.0","72.7","SSW","9.0","25.2","1020.8","0.0","7.9","7.9","26.2","06260"
"10/16/2021","14.8","3.6","9.2","6.6","87.1","NNW","6.0","32.4","1020.4","3.1","4.8","6.1","18.6","06260"
"10/15/2021","16.2","12.6","14.0","11.6","85.8","SW","15.3","32.4","1019.2","0.2","7.9","6.8","19.3","06260"
"10/14/2021","14.1","5.4","11.8","9.1","83.1","WSW","9.8","25.2","1025.4","0.5","8.0","7.5","25.1","06260"
"10/13/2021","14.2","3.8","8.8","6.8","89.5","NW","8.1","39.6","1021.7","6.3","4.7","5.1","18.6","06260"
"10/12/2021","16.0","7.5","12.1","9.6","84.8","W","8.3","32.4","1025.2","1.4","7.7","7.2","27.0","06260"
"10/11/2021","15.7","2.7","11.7","9.8","90.5","WNW","5.2","25.2","1026.7","----","7.0","6.7","9.2","06260"
"10/10/2021","16.4","2.2","8.6","6.8","90.2","ENE","5.4","21.6","1028.7","0.0","5.0","6.6","4.2","06260"
"10/09/2021","17.9","5.5","10.9","8.9","88.3","ENE","7.8","21.6","1030.5","0.1","0.7","4.2","9.1","06260"
"10/08/2021","15.6","5.5","10.4","9.5","94.7","SE","6.5","18.0","1029.3","0.0","---","---","5.5","06260"
"10/07/2021","16.3","6.4","11.4","10.2","93.1","W","7.1","36.0","1017.7","16.8","5.2","5.3","13.4","06260"
"10/06/2021","16.5","10.2","12.6","10.1","85.0","S","18.0","46.8","1004.3","13.4","5.5","5.5","29.7","06260"
"10/05/2021","17.7","10.5","13.4","9.2","76.3","S","17.3","43.2","1012.1","0.0","3.7","4.9","39.8","06260"
"10/04/2021","13.5","10.4","12.2","10.5","89.8","SSW","11.7","39.6","1004.9","8.0","8.0","7.7","34.7","06260"
"10/03/2021","16.7","12.3","14.8","12.7","87.6","S","17.0","54.0","1000.0","20.4","8.0","6.7","17.8","06260"
"10/02/2021","16.0","11.9","13.6","11.5","87.6","S","15.8","50.4","1012.0","6.2","7.8","7.3","19.1","06260"
"10/01/2021","14.1","9.5","12.8","7.6","70.2","SSW","18.3","39.6","1020.2","0.0","8.0","8.0","39.0","06260"
"10/01/2021","14.1","9.5","12.8","7.6","70.2","SSW","18.3","39.6","1020.2","0.0","8.0","8.0","39.0","06260"
"09/30/2021","15.4","9.0","11.2","8.5","84.6","WSW","13.2","54.0","1018.9","14.5","5.6","5.9","34.4","06260"
"09/29/2021","19.2","9.9","14.3","10.1","76.5","S","11.9","32.4","1018.0","0.1","6.7","7.1","29.8","06260"
"09/28/2021","20.8","9.9","14.6","12.2","86.6","SSW","13.4","50.4","1016.3","4.8","4.1","4.7","25.7","06260"
"09/27/2021","23.7","14.4","18.0","15.2","84.3","S","9.6","25.2","1014.0","0.0","6.7","7.0","14.9","06260"
"09/26/2021","21.9","11.8","16.2","14.5","90.2","SSE","6.6","18.0","1014.7","0.0","6.4","7.0","7.2","06260"
"09/25/2021","21.6","15.6","18.1","14.0","77.5","SW","14.1","43.2","1014.9","0.0","6.9","7.2","29.2","06260"
"09/24/2021","19.4","12.7","16.3","13.4","82.7","WSW","12.2","39.6","1016.9","0.0","7.3","7.0","24.2","06260"
"09/23/2021","20.9","7.4","14.4","10.4","77.4","SW","9.2","25.2","1024.7","0.0","4.0","5.1","15.6","06260"
"09/22/2021","19.4","4.4","12.1","7.9","78.6","SW","5.0","18.0","1030.1","0.0","7.8","7.8","20.4","06260"
"09/21/2021","17.3","3.7","10.5","6.6","79.5","ENE","8.4","36.0","1025.0","0.0","5.9","7.0","26.4","06260"
"09/20/2021","20.7","9.3","15.0","10.9","77.3","E","12.0","25.2","1016.7","0.0","7.6","7.4","36.1","06260"
"09/19/2021","22.3","9.4","15.8","12.6","82.0","ENE","7.7","21.6","1016.2","0.0","7.3","7.3","19.7","06260"
"09/18/2021","21.1","8.6","14.8","12.7","86.6","W","4.4","68.4","1015.9","0.0","7.9","6.0","10.9","06260"
"09/17/2021","20.3","11.5","15.9","12.9","83.5","WNW","8.3","32.4","1017.0","0.0","5.8","5.8","16.9","06260"
"09/16/2021","20.0","14.2","16.7","13.8","83.3","W","9.0","28.8","1013.0","0.0","7.6","7.0","33.7","06260"
"09/15/2021","22.4","12.7","17.9","15.7","87.0","ESE","7.4","21.6","1012.0","1.1","7.3","7.2","10.4","06260"
"09/14/2021","18.8","10.8","15.1","13.0","87.6","NE","7.4","21.6","1017.8","0.0","7.3","6.9","26.4","06260"
"09/13/2021","21.5","9.1","14.6","12.2","87.3","W","6.2","28.8","1018.5","0.0","8.0","7.7","16.5","06260"
"09/12/2021","20.8","13.8","17.9","15.6","86.1","SW","11.3","32.4","1016.5","1.0","8.0","7.3","17.2","06260"
"09/11/2021","23.4","16.0","19.1","17.3","89.5","SSW","9.5","28.8","1013.3","6.3","6.8","7.0","12.3","06260"
"09/10/2021","26.4","16.1","20.5","17.0","81.0","S","8.4","36.0","1010.2","0.0","6.9","6.9","17.8","06260"
"09/09/2021","26.9","12.7","19.6","14.3","73.5","ESE","9.5","25.2","1013.3","0.0","1.8","5.4","19.0","06260"
"09/08/2021","26.0","11.4","18.2","14.0","78.9","ESE","6.0","18.0","1021.5","0.0","8.0","8.0","15.0","06260"
"09/07/2021","24.3","10.6","17.2","13.0","78.8","ENE","3.5","10.8","1024.4","0.0","7.9","7.9","14.8","06260"
"09/06/2021","23.4","7.9","15.1","11.1","80.1","NE","5.9","18.0","1022.3","0.0","3.1","4.9","15.7","06260"
"09/05/2021","21.1","9.8","15.0","11.8","82.7","NE","9.3","25.2","1019.6","0.0","3.0","6.6","18.1","06260"
"09/04/2021","22.7","11.5","16.4","13.4","82.7","NE","11.1","25.2","1020.5","0.0","1.5","4.0","12.6","06260"
"09/03/2021","21.2","11.4","15.6","11.6","78.9","NE","7.8","21.6","1025.6","0.0","1.8","4.9","18.0","06260"
"09/02/2021","18.6","14.2","16.4","12.5","78.0","N","6.2","21.6","1028.6","0.0","8.0","8.0","29.9","06260"
"09/01/2021","19.8","14.1","16.7","13.0","78.9","NNW","10.2","36.0","1027.3","0.0","7.2","7.3","21.6","06260"
"08/31/2021","21.3","11.0","17.0","14.4","86.1","N","12.3","36.0","1022.8","0.0","4.8","5.1","17.3","06260"
"09/01/2021","19.8","14.1","16.7","13.0","78.9","NNW","10.2","36.0","1027.3","0.0","7.2","7.3","21.6","06260"
"08/31/2021","21.3","11.0","17.0","14.4","86.1","N","12.3","36.0","1022.8","0.0","4.8","5.1","17.3","06260"
"08/30/2021","17.2","15.4","16.3","14.9","91.5","NNW","11.9","39.6","1020.4","1.0","7.8","6.8","16.3","06260"
"08/29/2021","20.2","14.9","16.9","13.1","78.8","N","14.0","46.8","1021.4","0.1","7.2","6.5","31.1","06260"
"08/28/2021","19.4","13.6","16.2","13.4","83.8","NNW","12.9","46.8","1019.4","4.6","5.7","5.4","23.7","06260"
"08/27/2021","19.6","12.2","15.9","12.1","78.6","NNW","11.6","36.0","1016.9","0.7","5.9","5.8","29.5","06260"
"08/26/2021","21.3","12.2","16.9","13.2","78.7","NNW","11.0","28.8","1020.1","0.2","5.9","5.9","26.5","06260"
"08/25/2021","21.7","10.7","16.6","13.5","83.3","NNE","11.3","32.4","1027.6","0.0","7.1","7.0","22.5","06260"
"08/24/2021","22.0","12.5","17.5","13.1","77.0","NNE","12.2","32.4","1026.2","0.0","2.0","5.3","34.0","06260"
"08/23/2021","20.2","16.0","17.7","16.3","91.8","NW","12.5","36.0","1017.3","18.9","7.7","6.4","13.4","06260"
"08/22/2021","23.3","14.2","19.6","16.7","83.5","SSE","8.3","25.2","1015.6","11.9","7.8","7.2","15.3","06260"
"08/21/2021","22.5","11.6","16.9","14.5","86.9","WSW","7.1","28.8","1017.2","0.0","6.5","6.8","15.0","06260"
"08/20/2021","18.2","12.6","16.2","14.2","88.1","SW","9.5","36.0","1014.0","0.4","7.4","6.8","14.9","06260"
"08/19/2021","20.0","14.7","16.9","14.4","84.8","WSW","9.5","32.4","1013.8","0.9","7.7","7.0","23.7","06260"
"08/18/2021","16.8","14.4","15.2","14.0","92.3","WSW","9.5","36.0","1015.8","5.4","8.0","6.3","19.9","06260"
"08/17/2021","17.9","12.2","15.0","10.1","73.9","W","14.3","54.0","1014.7","1.6","5.6","5.7","25.7","06260"
"08/16/2021","24.7","15.9","19.7","15.0","75.0","SW","14.6","39.6","1010.7","5.1","7.1","7.0","26.5","06260"
"08/15/2021","22.9","13.2","17.2","13.8","82.4","SW","9.2","32.4","1018.4","0.0","6.8","6.8","21.0","06260"
"08/14/2021","21.4","13.7","17.8","13.1","75.6","SW","11.6","36.0","1021.3","0.0","7.2","7.4","22.3","06260"
"08/13/2021","25.2","13.3","19.1","15.0","78.7","SW","7.8","28.8","1019.3","0.0","5.1","5.6","19.7","06260"
"08/12/2021","23.6","12.6","17.9","13.6","78.3","S","7.1","21.6","1019.2","0.0","5.4","6.8","18.6","06260"
"08/11/2021","22.2","10.5","16.0","12.5","82.5","WSW","7.8","32.4","1016.7","1.9","4.0","4.9","17.2","06260"
"08/10/2021","20.5","14.5","16.7","13.7","82.4","SSW","12.6","61.2","1014.4","12.1","6.6","6.3","29.2","06260"
"08/09/2021","19.8","13.8","16.0","12.5","80.3","SSW","18.2","54.0","1010.1","4.1","6.3","6.2","25.0","06260"
"08/08/2021","22.3","14.3","17.0","13.8","82.4","S","14.7","43.2","1001.1","12.2","7.2","6.0","26.5","06260"
"08/07/2021","21.9","14.8","18.2","13.8","76.4","SSW","16.2","46.8","1002.3","2.2","6.5","6.0","31.2","06260"
"08/06/2021","23.3","14.4","19.5","14.6","73.5","SE","8.9","28.8","1004.8","0.0","6.0","6.8","22.6","06260"
"08/05/2021","21.4","11.1","16.5","13.2","82.4","NNE","5.0","25.2","1012.4","0.7","5.2","6.2","19.8","06260"
"08/04/2021","18.6","9.1","14.0","11.7","86.7","NE","5.6","18.0","1013.7","6.4","5.3","6.3","21.4","06260"
"08/03/2021","19.6","9.9","15.0","10.5","77.1","NW","6.2","32.4","1014.5","0.0","7.0","6.8","32.5","06260"
"08/02/2021","19.3","10.4","15.5","12.8","84.8","W","8.7","32.4","1011.1","2.3","5.7","6.1","31.6","06260"
"08/01/2021","20.0","12.1","16.2","14.1","87.6","WSW","11.7","43.2","1008.2","4.1","5.1","5.6","21.7","06260"
